category,amt,gender,lat,long,city_pop,merch_lat,merch_long,is_fraud,age
entertainment,4.49,M,41.2064,-95.9953,518429,41.901508,-95.238268,0,26-39
misc_net,736.16,M,32.1482,-99.1872,1897,32.134087,-98.828663,1,>=65
shopping_net,966.11,M,64.7556,-165.6723,145,65.468863,-165.473127,1,>=65
food_dining,61.34,M,39.2667,-77.5101,100,39.900016,-77.898954,0,40-64
entertainment,77.24,M,42.277,-97.1926,566,42.366364,-97.576923,0,40-64
shopping_pos,131.57,F,40.1159,-74.8536,21125,40.472288,-74.08077800000002,0,40-64
kids_pets,24.8,F,46.0062,-86.2555,6469,46.104445,-86.740483,0,40-64
food_dining,30.41,M,35.6665,-97.4798,116001,35.63234,-98.424678,0,26-39
grocery_net,12.97,M,43.5089,-93.4824,744,42.874244,-92.682232,1,>=65
entertainment,7.27,M,27.9611,-81.9398,237282,27.735865000000004,-82.113988,0,>=65
misc_net,870.34,M,42.2665,-72.0821,4680,41.829679,-71.785167,1,26-39
grocery_pos,299.32,M,33.9778,-86.5598,3996,34.786584000000005,-87.542551,1,40-64
shopping_net,940.05,M,35.8896,-96.0887,7163,35.733885,-96.864933,1,40-64
misc_net,941.94,F,44.6723,-103.8396,8007,45.580737,-103.92723,1,>=65
shopping_net,1046.22,M,40.4109,-74.238,30770,41.192022,-74.35250400000002,1,26-39
health_fitness,14.57,F,44.3346,-73.098,4542,43.380298,-72.61698100000002,0,<=25
health_fitness,194.14,F,46.1966,-118.9017,3684,45.407271,-118.154948,0,40-64
health_fitness,4.66,F,31.929,-97.6443,2526,32.324029,-96.659917,0,>=65
misc_pos,1.98,M,38.8564,-80.158,571,39.356921,-80.944135,0,>=65
misc_net,998.68,M,37.5802,-80.5248,2443,36.970963,-80.954348,0,>=65
personal_care,22.37,F,44.5995,-86.2141,372,43.711829,-85.88521800000002,1,26-39
misc_pos,7.59,M,36.6403,-81.7776,3085,36.854061,-80.94130799999998,0,26-39
gas_transport,52.29,F,43.2237,-75.1612,1684,43.460106,-75.57696999999997,0,26-39
grocery_pos,94.44,F,44.5995,-86.2141,372,43.890673,-85.73285200000002,0,26-39
travel,4.84,F,37.8795,-82.7251,571,38.540737,-82.929427,0,>=65
shopping_net,944.46,F,32.5486,-80.307,2408,32.744709,-81.026552,1,26-39
shopping_net,980.15,M,27.7898,-82.7243,341043,27.325637,-82.945002,1,26-39
kids_pets,13.78,F,39.9636,-79.7853,184,40.550544,-80.176808,0,>=65
shopping_pos,3.68,M,26.1184,-81.7361,276002,25.269768,-82.339004,0,40-64
gas_transport,9.95,M,40.8027,-81.3739,192805,40.548009,-80.540242,1,>=65
home,57.85,M,39.0319,-88.4074,2092,39.808816,-88.331036,0,>=65
kids_pets,24.57,F,40.0369,-75.0664,1526206,40.216526,-74.95778,0,40-64
kids_pets,25.29,F,31.6489,-82.1982,1324,32.582652,-82.028228,0,>=65
misc_net,857.88,M,31.6143,-82.7243,782,31.018117,-83.57650799999998,1,40-64
home,71.92,M,33.141,-82.515,741,32.745936,-82.168145,0,26-39
grocery_pos,108.67,M,38.8029,-77.2116,104396,37.86279,-77.23469,0,>=65
grocery_pos,73.04,M,36.2815,-115.1482,214518,36.296649,-115.360786,0,>=65
misc_net,814.18,M,42.247,-73.7552,17867,41.387253,-74.216732,1,<=25
gas_transport,7.42,M,42.4069,-74.1528,277,41.422777,-74.859228,1,40-64
misc_pos,12.53,F,41.6611,-73.0449,2376,41.136288,-73.725817,0,40-64
shopping_net,9.28,M,40.4109,-74.238,30770,40.132495,-73.25449499999998,0,26-39
kids_pets,47.26,F,35.2289,-88.64399999999998,3876,35.172895000000004,-88.265485,0,>=65
shopping_pos,8.48,F,39.2335,-77.1458,135332,39.908596,-78.008627,0,>=65
misc_net,97.44,F,45.6892,-122.6616,299480,45.481018,-123.521412,0,40-64
entertainment,87.7,M,39.6967,-78.8031,626,40.004064,-79.734841,0,>=65
gas_transport,55.05,M,44.5592,-87.8235,4306,44.220333,-87.30036899999998,0,26-39
shopping_net,1210.19,M,44.5232,-86.2061,680,45.390227,-85.996178,1,>=65
misc_net,768.84,M,34.3091,-78.3372,2290,34.472579,-79.19290699999998,1,>=65
shopping_net,5.6,F,47.0999,-96.727,346,46.371689,-96.43408,0,40-64
grocery_net,15.89,M,42.0737,-78.0594,239,42.109398,-77.681825,1,>=65
misc_net,93.46,M,40.8555,-79.7372,2054,40.664591,-78.972566,0,40-64
health_fitness,74.49,M,43.4987,-90.2796,1360,43.814398,-90.996212,0,40-64
personal_care,49.15,M,34.3091,-78.3372,2290,33.712989,-77.81169,1,>=65
shopping_net,1165.94,F,40.0456,-97.4735,121,39.497113,-96.492329,1,26-39
gas_transport,52.46,F,39.7417,-93.6289,271,39.652567,-93.914916,0,40-64
grocery_pos,300.08,F,36.3846,-89.4649,5577,37.155329,-89.353583,1,>=65
shopping_net,1021.53,F,42.3327,-95.6045,1075,42.253287,-95.225571,1,26-39
misc_net,80.63,M,36.385,-98.0727,1078,35.863569,-98.695109,0,26-39
gas_transport,39.64,F,32.9413,-81.1807,1725,33.611331,-80.835441,0,40-64
home,61.57,M,39.0298,-77.0793,19054,38.961339,-78.019166,0,40-64
shopping_pos,146.61,M,43.0048,-108.8964,1645,43.263541,-107.973204,0,40-64
misc_pos,5.55,F,44.6087,-74.9732,69,44.633522,-74.443321,0,26-39
gas_transport,11.68,M,39.6662,-104.835,389246,39.099754,-105.575511,1,>=65
food_dining,60.36,F,43.2237,-75.1612,1684,43.755163,-75.671266,0,26-39
gas_transport,61.04,M,37.2692,-82.9161,798,37.78041500000001,-82.277804,0,>=65
grocery_net,31.63,M,40.7491,-95.038,7297,40.304299,-94.222079,0,26-39
grocery_net,30.21,F,20.0271,-155.3697,1490,19.784941,-154.80868600000005,0,26-39
food_dining,49.63,F,30.4983,-88.3282,15647,30.755551,-87.669961,0,>=65
travel,6.56,M,40.817,-74.0,13835,40.046801,-74.117602,0,>=65
shopping_net,843.5,M,24.6557,-81.3824,32891,24.974028,-80.957233,1,26-39
misc_pos,8.73,M,43.5835,-70.3457,18760,44.340032,-70.335788,1,>=65
personal_care,73.67,M,40.3087,-76.2963,823,40.809273,-75.602376,0,40-64
shopping_pos,1031.71,F,26.6939,-81.9452,156391,27.41803,-82.631861,1,>=65
shopping_net,2.86,F,40.6729,-73.5365,34496,41.49767,-74.280579,0,>=65
misc_pos,2.07,F,39.1329,-95.7023,163415,39.33686,-95.899445,0,<=25
entertainment,63.92,F,40.6729,-73.5365,34496,41.234337,-72.63643499999998,0,>=65
misc_net,6.53,F,48.8878,-118.2105,149,49.033581,-118.523536,0,40-64
gas_transport,65.4,M,40.0987,-84.6342,22930,39.799509,-84.492737,0,40-64
kids_pets,256.85,F,44.8816,-73.6408,2148,44.267275,-73.511157,0,>=65
entertainment,16.8,F,47.1709,-100.7944,1190,47.773063,-101.764508,0,>=65
kids_pets,129.09,M,35.8896,-96.0887,7163,36.000946,-96.572738,0,40-64
health_fitness,20.52,F,44.5995,-86.2141,372,45.183098,-86.925269,1,26-39
misc_pos,4.77,M,38.832,-77.12,321490,39.059877,-76.280337,0,26-39
grocery_net,10.33,F,40.7687,-80.3592,28425,40.230111,-80.11053199999998,1,<=25
gas_transport,10.46,M,33.4317,-111.8469,478404,33.965647,-111.677125,1,>=65
gas_transport,60.79,F,37.9943,-88.9417,324,38.085774,-89.643766,0,40-64
food_dining,310.43,M,38.2352,-104.66,151815,38.788784,-103.755182,0,26-39
shopping_pos,870.55,M,40.7946,-73.403,19803,41.091018,-73.564961,1,<=25
health_fitness,54.05,F,34.5091,-92.4828,4074,33.928000000000004,-92.846284,0,40-64
health_fitness,28.78,M,40.7491,-95.038,7297,41.194223,-95.929276,0,26-39
kids_pets,9.44,M,37.5802,-80.5248,2443,38.354138,-80.592329,1,>=65
grocery_pos,318.75,F,41.2336,-75.2389,104,41.756042,-74.310728,1,>=65
misc_pos,20.22,F,32.9413,-81.1807,1725,33.641561,-81.454034,0,40-64
food_dining,124.99,F,40.6152,-74.415,71485,39.864954,-75.125072,1,40-64
food_dining,50.02,F,31.6489,-82.1982,1324,32.415284,-81.787646,0,>=65
gas_transport,57.58,F,41.4768,-95.3509,2036,40.761941,-95.315039,0,40-64
home,40.65,M,28.0758,-81.5929,33804,28.7439,-81.671903,0,26-39
misc_net,8.57,F,44.3346,-73.098,4542,43.608183,-72.947859,0,<=25
grocery_pos,319.42,M,41.5177,-78.2536,4533,40.679348,-79.052638,1,>=65
grocery_pos,75.89,F,41.4768,-95.3509,2036,40.773812,-94.512435,0,40-64
travel,9.72,F,32.9413,-81.1807,1725,33.762304,-81.404825,1,40-64
grocery_pos,115.04,F,42.9385,-88.395,2328,42.774424,-88.187899,0,>=65
shopping_pos,4.53,F,38.8856,-77.1802,116155,38.10484,-77.92565,0,40-64
shopping_pos,891.85,F,39.7562,-98.4462,242,40.656843,-99.40513,1,26-39
personal_care,32.1,F,34.5091,-92.4828,4074,34.806909999999995,-93.22639,0,40-64
grocery_pos,300.81,M,34.8829,-92.5192,2623,35.446998,-92.895362,1,>=65
home,31.55,F,40.7687,-80.3592,28425,40.744867,-80.631623,0,<=25
grocery_pos,292.9,F,42.3066,-71.9202,4845,43.098175,-72.020826,1,>=65
shopping_pos,2.93,F,48.2777,-112.8456,743,47.76898,-113.746384,0,40-64
grocery_pos,66.49,F,33.9568,-81.1405,52126,34.159756,-80.390721,0,>=65
grocery_pos,85.25,M,44.2378,-95.2739,1507,44.815708,-94.639115,0,26-39
misc_pos,129.24,F,43.8065,-73.0882,5895,44.582744,-73.332996,0,40-64
misc_pos,814.83,F,34.7032,-98.9591,540,34.176212,-99.165129,1,40-64
misc_net,794.95,M,38.832,-77.12,321490,37.906595,-76.18171600000002,1,26-39
home,28.7,M,40.9207,-96.168,206,40.285151,-97.136413,0,>=65
home,186.45,M,43.6718,-89.1918,1628,43.53179,-88.518305,0,>=65
misc_pos,2.88,F,39.1329,-95.7023,163415,38.725333,-96.662007,0,<=25
travel,8.29,F,27.9004,-82.7152,172247,27.125743,-81.947313,1,40-64
shopping_pos,5.6,M,35.6174,-97.5583,640470,35.88705,-98.175424,0,>=65
entertainment,23.25,M,29.5894,-98.5201,1595797,29.855161,-98.810001,0,40-64
gas_transport,57.7,M,39.8788,-82.18799999999997,1831,40.402059,-81.63171,0,>=65
entertainment,59.54,F,29.7736,-95.4034,2906700,28.919232,-95.082463,0,40-64
misc_net,731.04,M,44.2541,-68.5565,824,44.924671,-67.61854699999999,1,40-64
shopping_net,940.76,M,41.2001,-92.1354,568,40.84321,-91.731005,1,>=65
grocery_pos,113.82,M,42.9993,-88.2196,95015,43.094442,-88.424481,0,>=65
shopping_pos,891.41,F,43.5336,-95.6515,399,43.132628,-95.816386,1,40-64
food_dining,11.96,M,42.9576,-75.4838,1970,42.422005,-76.256736,0,>=65
shopping_net,1083.77,M,36.6704,-93.0377,1201,37.13146500000001,-92.853143,1,40-64
food_dining,126.96,F,34.2853,-91.3336,5161,34.021363,-91.823343,1,26-39
grocery_pos,279.94,M,40.7641,-84.0973,86954,40.940052,-83.473961,1,26-39
health_fitness,18.74,M,38.5234,-120.6763,832,38.739669,-121.39193600000002,1,26-39
shopping_pos,899.05,M,37.6395,-97.1714,409656,36.674541,-97.274294,1,40-64
home,54.43,F,26.7383,-80.27600000000002,26551,25.814411,-81.125089,0,40-64
home,5.99,F,48.4786,-122.3345,14871,48.03199,-122.539256,0,40-64
grocery_pos,300.41,M,40.6025,-80.3863,198,41.113968,-81.293123,1,40-64
food_dining,33.41,M,42.074,-74.453,397,41.540033,-73.78755600000002,0,>=65
health_fitness,44.58,M,41.0935,-81.0425,2644,40.160263,-80.15639399999998,0,40-64
grocery_pos,98.27,F,47.9657,-116.868,4161,48.31482800000001,-117.485148,0,>=65
entertainment,1.83,F,33.0771,-99.959,932,33.423239,-100.131451,0,>=65
shopping_pos,990.96,F,43.6849,-71.2551,1368,42.798247,-71.92425300000002,1,40-64
shopping_pos,59.1,F,40.1159,-74.8536,21125,40.04385300000001,-74.33023399999998,0,40-64
gas_transport,64.25,M,30.0377,-95.5326,316665,30.267106,-95.979664,0,26-39
shopping_net,6.57,F,38.2911,-92.7059,1847,37.304035,-93.422004,0,26-39
food_dining,142.79,F,34.3396,-89.5736,4198,33.566145,-90.379896,0,<=25
shopping_net,63.58,F,27.633000000000006,-80.4031,105638,28.615775,-79.70065,0,26-39
grocery_pos,317.53,F,41.71,-111.9817,2078,42.011542,-112.942302,1,>=65
personal_care,8.04,F,26.4722,-81.8122,224256,27.132861,-82.120971,0,40-64
shopping_pos,862.15,M,31.4841,-97.9903,258,31.688389,-98.495528,1,>=65
grocery_pos,318.08,M,42.4828,-71.0978,21437,42.00446,-72.019013,1,>=65
personal_care,20.79,F,33.6401,-116.5567,1661,33.388669,-115.869201,0,26-39
kids_pets,19.87,F,44.6087,-74.9732,69,44.125285,-74.914589,1,26-39
home,70.97,M,40.1008,-80.0652,632,39.44664,-79.518416,0,26-39
grocery_net,13.13,F,45.6675,-93.2433,2607,46.603572,-92.853462,0,26-39
grocery_pos,206.64,F,33.4044,-96.2238,4090,34.022817,-96.446468,0,40-64
home,267.03,F,37.1349,-77.7364,1051,36.471982,-76.821634,0,40-64
food_dining,123.78,F,26.1184,-81.7361,276002,26.767597,-81.33171800000002,0,>=65
shopping_pos,41.2,F,40.2236,-76.538,213,41.123124,-76.335137,0,40-64
grocery_net,59.2,F,41.4802,-86.6919,1423,42.357191,-86.516019,0,<=25
misc_pos,5.03,F,33.3305,-105.6933,8874,32.806225,-104.935056,0,<=25
shopping_net,1205.19,F,39.3716,-77.8229,1925,38.632626,-77.888297,1,>=65
home,11.84,M,41.6125,-122.5258,589,41.326431,-121.710995,0,>=65
grocery_pos,318.96,M,28.7724,-96.4793,911,29.143173,-95.488351,1,>=65
kids_pets,83.14,F,39.224,-74.9942,526,39.384256,-75.15588699999998,0,>=65
gas_transport,32.16,F,42.8112,-78.4481,1166,43.000652,-77.535966,0,40-64
shopping_net,1092.74,M,42.2665,-72.0821,4680,42.72642800000001,-72.324967,1,26-39
shopping_net,844.43,F,43.2237,-75.1612,1684,43.727297,-75.803725,1,26-39
gas_transport,21.9,M,41.6125,-122.5258,589,41.673672,-123.421652,1,>=65
health_fitness,185.79,F,39.047,-122.9328,11256,39.318561,-123.805277,0,40-64
misc_pos,7.99,M,44.3229,-69.9576,6025,44.043439,-70.148123,1,26-39
kids_pets,29.73,F,38.6171,-90.4504,927396,37.986901,-90.899231,0,>=65
personal_care,19.03,F,34.5906,-95.38,1760,35.396278,-95.114533,1,40-64
food_dining,96.03,M,42.8062,-100.6215,4005,42.376597,-101.469147,0,>=65
shopping_net,876.6,M,34.1572,-77.9141,186140,33.413037,-78.552121,1,>=65
shopping_pos,980.37,M,43.5103,-72.1334,2971,43.807682,-71.49239200000002,1,>=65
food_dining,90.53,M,33.6028,-81.9748,46944,34.329698,-81.70090400000002,0,>=65
gas_transport,68.9,F,38.8582,-76.6145,3289,39.71894,-76.83737099999998,0,>=65
home,210.76,F,42.9385,-88.395,2328,42.511236,-88.904123,0,>=65
kids_pets,31.46,F,31.9571,-98.9656,1791,31.626983000000006,-98.845539,0,>=65
misc_pos,9.78,F,44.232,-74.4905,6120,44.796321,-75.437913,0,40-64
kids_pets,31.72,M,40.6866,-92.6833,1132,40.914654,-92.091079,0,>=65
shopping_net,1031.94,M,40.9918,-73.98,4664,41.43649600000001,-74.207548,1,>=65
grocery_pos,309.74,M,34.5444,-102.1069,686,34.671178000000005,-102.233612,1,40-64
home,66.19,F,34.9572,-81.9916,530,34.968340000000005,-81.617285,0,26-39
health_fitness,48.52,F,44.232,-74.4905,6120,44.182513,-73.892036,0,40-64
shopping_net,1069.44,M,43.9446,-88.0911,5196,43.81055,-88.859278,1,40-64
grocery_pos,78.73,M,43.5835,-70.3457,18760,43.61445,-70.67716,0,>=65
personal_care,1.21,F,39.7417,-93.6289,271,40.059114,-93.821971,0,40-64
personal_care,3.16,M,34.6902,-79.1834,14783,34.977885,-78.19170799999998,0,>=65
shopping_pos,829.05,M,32.425,-97.7742,47119,33.007969,-98.581003,1,>=65
shopping_net,1069.68,F,40.2967,-98.737,493,39.319064,-97.869817,1,>=65
home,207.35,F,36.2017,-81.1286,21134,36.491906,-80.22940600000003,1,40-64
grocery_pos,336.08,M,40.4591,-98.5551,463,39.540778,-98.121694,1,>=65
grocery_pos,88.35,F,33.9568,-81.1405,52126,33.717421,-82.06104,0,>=65
food_dining,64.08,M,41.2153,-90.9879,1504,42.153592,-90.786435,0,26-39
personal_care,29.74,M,42.8223,-83.2829,24840,41.981592,-84.242935,0,>=65
home,6.39,F,33.0771,-99.959,932,33.265211,-99.854951,0,>=65
personal_care,53.84,F,38.4257,-81.9943,21902,37.767487,-82.003823,0,40-64
misc_pos,35.94,F,48.8878,-118.2105,149,49.847557,-117.824129,0,40-64
health_fitness,44.89,M,34.6689,-86.2296,3395,35.150461,-85.36561400000002,0,40-64
personal_care,7.02,F,44.6084,-70.6993,190,44.94869600000001,-70.596462,0,>=65
grocery_pos,78.82,M,40.1334,-75.4536,737,40.575436,-76.347047,0,26-39
home,17.46,F,30.5354,-95.4532,4993,30.005758,-95.040446,0,>=65
gas_transport,69.88,M,34.6205,-86.551,190178,33.910203,-85.94120699999998,0,>=65
shopping_pos,2.68,M,33.7163,-116.3381,4677,32.800827000000005,-116.575231,0,>=65
grocery_pos,368.45,F,48.4786,-122.3345,14871,47.882096,-123.191171,1,40-64
grocery_pos,202.86,F,30.4066,-91.1468,378909,29.645131,-90.512272,0,40-64
shopping_net,935.43,M,38.832,-77.12,321490,39.784588,-77.911422,1,26-39
gas_transport,75.52,F,34.4596,-93.6743,1383,33.497178000000005,-94.354683,0,<=25
travel,6.98,M,39.01300000000001,-86.5457,76,38.357971,-85.99566999999998,0,>=65
health_fitness,193.83,F,26.4215,-99.0025,18128,26.008809,-99.152154,0,26-39
kids_pets,47.94,M,39.7795,-93.3014,964,39.851536,-93.347269,0,40-64
misc_net,918.58,F,41.0022,-79.71600000000002,1888,41.35997800000001,-79.022234,1,<=25
grocery_net,45.99,M,39.8839,-75.4669,348,39.59301,-75.67273,0,>=65
entertainment,146.09,F,34.047,-90.7652,466,34.704776,-90.085452,0,>=65
misc_net,100.26,F,40.732,-73.1,4056,40.620197,-73.396438,0,26-39
shopping_net,221.26,F,38.2507,-85.7476,736284,39.240886,-85.487965,0,>=65
entertainment,177.54,F,33.8419,-117.6043,233717,33.252583,-117.418695,0,>=65
misc_net,702.32,F,42.6853,-73.8253,151022,42.770843,-73.65932600000002,1,>=65
home,69.18,F,45.4963,-89.7273,9594,44.878457,-90.162165,0,26-39
shopping_pos,792.23,M,43.3526,-102.5411,1126,44.123283,-101.935296,1,40-64
home,247.47,F,32.2768,-95.3031,144160,33.091846000000004,-95.303538,1,40-64
gas_transport,42.03,F,38.9999,-109.615,46,38.080317,-109.968207,0,26-39
entertainment,22.14,M,28.1762,-81.9591,237282,27.928196000000003,-81.049631,0,>=65
gas_transport,12.82,M,38.8954,-77.1633,207410,39.251639,-77.954274,1,40-64
misc_net,936.33,F,47.5375,-95.9941,516,47.583553,-96.767706,1,>=65
grocery_pos,59.75,M,44.4477,-93.4252,5211,43.895347,-93.190481,0,26-39
entertainment,298.69,F,40.7559,-82.5123,92985,40.522375,-83.104513,0,>=65
kids_pets,8.46,M,37.2692,-82.9161,798,37.494526,-83.201839,0,>=65
kids_pets,69.84,F,37.9048,-86.524,344,37.268379,-86.15557,0,>=65
shopping_net,1033.69,M,38.38800000000001,-79.9906,365,39.289074,-80.81133,1,>=65
grocery_net,51.87,M,46.3481,-87.0436,137,47.011526,-86.729525,0,26-39
home,4.22,M,39.6967,-78.8031,626,40.201098,-78.77507800000002,0,>=65
home,46.11,F,48.8856,-103.0098,248,48.21294,-103.539505,0,>=65
personal_care,51.0,F,41.0036,-78.1104,489,41.439368,-78.018158,1,>=65
home,282.38,F,36.3011,-91.5281,4726,37.152119,-91.705138,1,40-64
personal_care,22.96,F,41.1558,-101.136,1789,40.660653,-100.68643,0,40-64
shopping_net,4.38,F,35.9335,-84.1481,391389,36.320973,-83.762907,0,26-39
kids_pets,2.35,F,38.2911,-92.7059,1847,38.196025,-93.171805,0,26-39
food_dining,145.65,M,42.8511,-93.62,3032,43.346993,-94.211339,0,>=65
shopping_net,980.76,F,37.1788,-82.695,502,38.028043,-82.608824,1,>=65
shopping_net,966.41,M,42.2281,-76.1625,4354,41.563829,-76.737858,1,26-39
personal_care,51.66,F,47.0999,-96.727,346,46.949813,-96.412109,0,40-64
shopping_pos,2.22,M,30.0377,-95.5326,316665,31.034536,-94.744067,0,26-39
grocery_pos,301.32,F,43.2229,-75.2899,847,44.004886,-74.63006,1,26-39
kids_pets,50.06,M,42.2203,-83.3583,31515,42.979813,-83.126017,0,40-64
gas_transport,95.39,M,40.7641,-84.0973,86954,41.648528000000006,-83.666739,0,26-39
kids_pets,13.17,M,34.7789,-86.5438,190178,35.27970399999999,-86.963862,0,40-64
shopping_net,791.58,F,33.0771,-99.959,932,32.58212,-100.186992,1,>=65
shopping_pos,144.61,M,44.1554,-72.4847,970,43.270497,-71.706663,0,26-39
grocery_pos,88.51,F,40.2236,-76.538,213,41.042717,-75.931455,0,40-64
home,12.78,F,33.4044,-96.2238,4090,34.250899,-95.935919,0,40-64
shopping_net,827.2,M,28.7724,-96.4793,911,29.703363,-97.321373,1,>=65
entertainment,7.09,F,40.813,-83.4196,118,40.722258,-83.311083,0,>=65
shopping_pos,8.04,F,38.4121,-75.2811,718,38.555284,-76.25080799999998,0,40-64
personal_care,21.28,F,41.4682,-72.5751,5438,41.602432,-72.33385600000003,1,>=65
food_dining,78.95,M,36.802,-87.8286,13422,37.215462,-88.106459,0,>=65
grocery_pos,296.83,M,39.5723,-90.2379,1512,40.44502,-91.154148,1,<=25
health_fitness,22.61,M,39.0319,-88.4074,2092,39.215917,-88.460009,1,>=65
shopping_net,6.81,F,30.33,-95.0202,34153,30.975755,-94.173298,0,26-39
gas_transport,79.06,F,40.6774,-74.4968,2307,40.081129,-73.522468,0,>=65
food_dining,42.02,M,42.1239,-79.1895,3833,41.552058,-78.438895,0,>=65
misc_pos,103.45,F,41.9488,-86.4913,3104,42.066779,-86.658221,0,40-64
gas_transport,58.93,M,32.3697,-81.3618,9034,31.913483000000006,-80.819346,0,>=65
kids_pets,4.07,F,36.9688,-78.5615,1970,36.873446,-77.730624,0,40-64
entertainment,58.39,F,42.0158,-73.2913,647,42.127833,-73.064718,0,26-39
grocery_net,40.02,F,40.2236,-76.538,213,39.539312,-75.95192,0,40-64
grocery_pos,203.13,F,32.2768,-95.3031,144160,31.795927,-94.943074,0,40-64
misc_pos,21.17,F,35.8985,-97.2607,1493,36.022873,-97.445147,0,40-64
food_dining,54.89,F,38.4121,-75.2811,718,38.217787,-75.159756,0,40-64
kids_pets,18.06,F,33.7467,-117.1721,54287,34.498558,-116.311879,1,40-64
grocery_pos,310.89,F,40.8555,-79.7372,2054,39.990629,-80.072553,1,>=65
travel,6.6,M,35.2563,-111.95,759,35.812526,-112.594812,0,>=65
shopping_pos,1057.1,F,40.5716,-74.3167,18459,40.792859,-74.426649,1,>=65
shopping_net,985.55,M,44.8393,-69.2675,3228,45.116184,-69.026481,1,26-39
grocery_pos,317.84,M,41.5403,-122.9366,308,41.361088,-123.894533,1,>=65
home,49.94,F,44.0577,-76.0196,1271,44.855232,-76.297324,0,>=65
shopping_net,1058.87,F,39.3199,-106.6596,61,39.77714,-106.404072,1,>=65
shopping_net,7.23,F,37.0462,-76.4096,136895,37.120173,-75.99628,0,>=65
misc_pos,33.93,M,44.1554,-72.4847,970,44.082147,-72.42183299999998,0,26-39
gas_transport,95.35,F,32.4122,-90.1207,24645,31.417009000000004,-89.396468,0,>=65
kids_pets,157.08,F,34.047,-90.7652,466,35.023068,-90.815911,0,>=65
shopping_pos,1148.15,F,37.7184,-77.186,976,38.167926,-76.304748,1,<=25
kids_pets,56.66,M,42.2701,-78.6847,1453,42.037639,-79.659666,0,40-64
shopping_net,925.84,M,41.6125,-122.5258,589,41.703495,-122.72761,1,>=65
kids_pets,215.38,F,47.1709,-100.7944,1190,46.288087,-100.91208,0,>=65
entertainment,15.48,M,42.5164,-82.9832,134056,41.79259,-82.623719,0,40-64
entertainment,49.86,M,40.4971,-82.8342,267,40.74879,-83.519296,0,<=25
shopping_net,1066.55,M,42.8801,-117.281,641,42.918536,-116.676796,1,26-39
shopping_net,5.92,F,45.7205,-98.5534,63,44.845253,-97.925617,0,>=65
shopping_net,6.86,F,34.2651,-77.867,186140,34.258471,-78.618953,0,40-64
shopping_pos,8.15,F,37.3696,-80.1284,1363,37.058883,-79.17456899999998,0,>=65
grocery_net,93.2,F,39.047,-122.9328,11256,38.089596,-123.555798,0,40-64
food_dining,3.81,F,31.6591,-96.8094,263,31.895486,-96.199921,0,>=65
gas_transport,54.23,M,44.0948,-70.23899999999999,23045,43.216468,-70.451264,0,>=65
home,42.88,F,35.558,-77.2566,5903,34.781675,-77.097181,0,26-39
shopping_pos,827.78,F,38.2427,-122.9145,337,37.90017,-123.522281,1,>=65
misc_pos,4.53,M,36.1043,-97.0609,55345,36.376862,-96.878184,0,>=65
misc_pos,3.43,M,42.247,-73.7552,17867,43.125576,-74.670361,0,<=25
entertainment,456.0,F,39.1505,-79.503,836,39.253654,-80.470111,1,40-64
shopping_net,82.25,M,42.2701,-78.6847,1453,42.238625,-78.147248,0,40-64
travel,3.44,F,42.9147,-83.4845,6951,43.77396,-82.758657,0,40-64
grocery_pos,58.24,M,34.6205,-86.551,190178,35.285826,-87.25312199999998,0,>=65
kids_pets,8.86,F,44.232,-74.4905,6120,44.382151,-73.823929,0,40-64
health_fitness,60.96,F,42.3327,-95.6045,1075,43.265571,-95.447318,0,26-39
kids_pets,6.3,M,30.459,-90.9027,71335,31.253054,-90.959929,0,26-39
misc_net,737.99,M,33.6547,-97.1583,26120,33.443147,-96.462413,1,>=65
shopping_net,957.27,M,39.8153,-91.2627,1656,40.072351,-91.534573,1,>=65
food_dining,8.51,F,48.34,-122.3456,85,48.687898,-121.795002,0,40-64
grocery_pos,113.72,M,31.0,-82.8555,419,31.883216,-82.278223,0,26-39
personal_care,126.84,F,46.0062,-86.2555,6469,46.299832,-87.22380799999998,0,40-64
misc_pos,739.77,F,20.0271,-155.3697,1490,20.271529,-155.50863600000002,0,26-39
grocery_pos,313.6,M,41.8114,-93.4855,1195,42.110907,-94.018897,1,40-64
grocery_pos,81.88,M,41.06399999999999,-72.3366,1858,41.935352,-73.281578,0,40-64
entertainment,24.32,F,47.9657,-116.868,4161,47.654511,-117.177517,0,>=65
misc_net,939.56,F,32.9413,-81.1807,1725,32.621935,-81.044002,1,40-64
misc_net,1004.26,M,42.2203,-83.3583,31515,42.907519,-83.161176,1,40-64
food_dining,98.54,F,45.0632,-93.3811,1022298,45.573773,-92.922512,0,>=65
misc_pos,8.84,M,39.0298,-77.0793,19054,38.893142,-77.460358,0,40-64
grocery_net,21.42,F,41.3851,-80.1752,606,40.70760900000001,-80.758332,0,26-39
misc_net,827.59,M,35.2563,-111.95,759,34.351247,-111.001902,1,>=65
grocery_pos,347.94,F,33.8714,-81.6559,3164,33.860214,-81.329034,1,>=65
grocery_pos,333.31,M,31.4841,-97.9903,258,32.125407,-97.372364,1,>=65
gas_transport,69.85,M,38.2586,-78.4074,9815,37.427014,-78.836388,0,40-64
personal_care,24.08,F,36.0244,-90.9288,7155,36.356141,-90.730709,1,40-64
shopping_net,1173.4,M,26.9379,-82.2388,79008,27.896595,-82.41199300000002,1,40-64
shopping_net,6.9,M,34.1556,-118.2322,172817,35.059856,-117.953249,0,40-64
